createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount
19197063,2024-2-10,0x70b0323d55818df5dfd9e4cd6aab9eccea567495,2.76e-07,3.6e-15,3.6e-15,9.1677e-12,0.0,4,2.76e-07,3.6e-15,0xbbd037b94888426388babd8c4005893362df4105,NFTPerp 404,NFTPERP,2.76e-07,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xbbd037b94888426388babd8c4005893362df4105,NFTPerp 404,NFTPERP,2.76e-07,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19197057,2024-2-10,0xeb624b9826bdc3fe76dd98e9ba85709854d23497,0.4489984826241012,0.0,0.0,2.9e-15,0.0,75,0.4489984826241012,0.0,0x78e5fc1d94b7c3d8309ad12a18cff931a98ac318,Forge,FORGE,0.4489984826241012,75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x78e5fc1d94b7c3d8309ad12a18cff931a98ac318,Forge,FORGE,0.4489984826241012,75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19197031,2024-2-10,0xaa85e6c3a97cc0a6e0f850d9562f13b9be68ca57,100585.35495406896,0.0343432705316298,0.0343432705316298,95.31136420821532,57.52503455018519,66,100585.35495406896,0.0343432705316298,0xa6a1c11c58a9fc3e082ffea09b6b02e72ec1012b,IM-1 lunar Mission Nova-C,To The Moon,100585.35495406896,66,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xa6a1c11c58a9fc3e082ffea09b6b02e72ec1012b,IM-1 lunar Mission Nova-C,To The Moon,100585.35495406896,66,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196978,2024-2-10,0x48f23dc40d57aface40922d44cac6468b05f5270,1434238179.549014,0.0055108748110364,0.0055108748110364,21.63124054373116,0.0876356092008265,281,1434238179.549014,0.0055108748110364,0x11773c43f8b6a3796cfb9100c0a510a6b2570249,FRED TRUMP,MRGREEN,1434238179.549014,281,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x11773c43f8b6a3796cfb9100c0a510a6b2570249,FRED TRUMP,MRGREEN,1434238179.549014,281,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196955,2024-2-10,0xca5fad877eacff79e7e6fca54fd605500f6d9694,2.494e-13,0.0,0.0,3.52e-14,0.0,47,2.494e-13,0.0,0x302e845d7f3b774217c80603363adc93077baccc,Platineum,Platineum,2.494e-13,47,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x302e845d7f3b774217c80603363adc93077baccc,Platineum,Platineum,2.494e-13,47,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196795,2024-2-10,0xc88a5ec24e75c7cc194942f2497bb8681453ead4,1.2503039671939813,5721669.507274778,2.5006079343879626,7710.550002691964,0.0829156197588839,387,5721669.507274778,1.2503039671939813,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xcf339e1acb051e39a53187068db98b5123ec114c,CrowBot,CROW,5721669.507274778,387,0xcf339e1acb051e39a53187068db98b5123ec114c,CrowBot,CROW,5721669.507274778,387,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196792,2024-2-10,0x83a1cfbd52320e5938c6644abe6423c071a35688,2.42e-07,4.1e-15,8.2e-15,2.05335e-11,0.0,23,2.42e-07,4.1e-15,0x447e294b1821f6b9011fa3dd8ab1bf6d970b2f11,Jok                        , JOK          ,2.42e-07,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x447e294b1821f6b9011fa3dd8ab1bf6d970b2f11,Jok                        , JOK          ,2.42e-07,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196778,2024-2-10,0x3d3fd4e3933289aab5921cd9f4d7445117e05fa7,7.7e-15,1e-16,2e-16,6.485e-13,0.0,77,7.7e-15,1e-16,0x298d92379ce5d7730285650af3ce59dbde77b3d4,ERC-20721,ERC-20721,7.7e-15,77,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x298d92379ce5d7730285650af3ce59dbde77b3d4,ERC-20721,ERC-20721,7.7e-15,77,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196774,2024-2-10,0xc39f1656e9a9f83bb3cd66667b968eedbaeac8f4,7.771e-13,0.0,0.0,4.9e-15,0.0,3,7.771e-13,0.0,0xbb423420a39812aeed22b1430f0cc8f88575e9f2,Yumo-404,YUMO404,7.771e-13,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xbb423420a39812aeed22b1430f0cc8f88575e9f2,Yumo-404,YUMO404,7.771e-13,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196656,2024-2-10,0x3caf26ef4d73012c1c879cb3887c1eea6a947e3d,0.0,2.7e-14,0.0,1.348e-13,0.0,45,2.7e-14,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xd00956945b3172352fad7da625eaf8ef2c7c6a6a,CRYPTO PUNKS,PUNK,2.7e-14,45,0xd00956945b3172352fad7da625eaf8ef2c7c6a6a,CRYPTO PUNKS,PUNK,2.7e-14,45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196641,2024-2-10,0x3b1f6a363c31df8b98f92c31b6e900153892149c,66506596761440.56,0.0001515456789324,0.0003030913578648,0.7606288180867821,100000.0,71,66506596761440.56,0.0001515456789324,0x7abd6fb981db1fed9925c6732c5d844979109a30,Dtravel,Dtravel,66506596761440.56,71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x7abd6fb981db1fed9925c6732c5d844979109a30,Dtravel,Dtravel,66506596761440.56,71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196632,2024-2-10,0xb91ad5c0ac50f0c6ce1220f0da28065cec4742d1,65429464.15964909,1.3494304012668852,2.6988608025337704,10268.00888654908,0.2924988119633982,416,65429464.15964909,1.3494304012668852,0x6268c5fb59fdf652f94294c6328ae4384a76a14e,Joy 喜悦,JOY,65429464.15964909,416,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x6268c5fb59fdf652f94294c6328ae4384a76a14e,Joy 喜悦,JOY,65429464.15964909,416,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196627,2024-2-10,0x11978d4f78f6e84e260ea99f1987297688aa117c,0.0,5.5368e-12,0.0,1.58e-14,0.0,52,5.5368e-12,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xf677cd57869283cb721683de45f2122c299af8ea,V-SWAP,VSWAP,5.5368e-12,52,0xf677cd57869283cb721683de45f2122c299af8ea,V-SWAP,VSWAP,5.5368e-12,52,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196604,2024-2-10,0x033b14d43948524925cd237b6be33193af08560a,1188104.000000126,0.0,0.0,2.5e-15,0.0,6,1188104.000000126,0.0,0x81358e7abf8bd079df45e277fda27f4abad9c4cf,TrumpMoon,MAGA,1188104.000000126,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x81358e7abf8bd079df45e277fda27f4abad9c4cf,TrumpMoon,MAGA,1188104.000000126,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196479,2024-2-10,0x8ec20651eccc58606915c0a4cd002889005a2abf,52757902.14669687,2.487582500060125,4.975165000120251,18800.596699589376,0.3464101615137744,1611,52757902.14669687,2.487582500060125,0x6141bdc53a28ed85631a542956508d3e94b8380a,Neutron AI,NEUTRON,52757902.14669687,1611,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x6141bdc53a28ed85631a542956508d3e94b8380a,Neutron AI,NEUTRON,52757902.14669687,1611,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196394,2024-2-10,0xf11fbef2e6cde556104729df442eb28ad3eb13b5,1769800797860399.8,8.071777604e-07,1.6143555208e-06,0.0040130017403596,37416.57386773941,65,1769800797860399.8,8.071777604e-07,0x30b80bc222975bde2962e2861be8dae189dd12b5,Nibiru Chain,NIBI,1769800797860399.8,65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x30b80bc222975bde2962e2861be8dae189dd12b5,Nibiru Chain,NIBI,1769800797860399.8,65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196387,2024-2-10,0x337482d9ef03aa51b888098cf55fe2fdeda5c0ac,5192296858534828.0,1.5462184e-09,1.5462184e-09,3.8712575447e-06,2828.42712474619,4,5192296858534828.0,1.5462184e-09,0xa84723e609cf8d4d62c6b4449391790ce426097a,GAMESTOP404,GAMESTOP404,5192296858534828.0,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xa84723e609cf8d4d62c6b4449391790ce426097a,GAMESTOP404,GAMESTOP404,5192296858534828.0,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196324,2024-2-10,0x29937093b559e895b4dc2fbd98bd805faf406f64,0.0,5.86e-14,0.0,4.66e-14,0.0,12,5.86e-14,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xc60a9b001d2ca4a4cc9887e83ca419a2dc92c387,RocketX Exchange,RX103,5.86e-14,12,0xc60a9b001d2ca4a4cc9887e83ca419a2dc92c387,RocketX Exchange,RX103,5.86e-14,12,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196296,2024-2-10,0x3ddc33fc1ebc9a764a24f73d1ef5183e7a576b10,0.0,3.4874e-12,0.0,4.9e-15,0.0,23,3.4874e-12,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xccdcd39db364017cd6082cb8621ae5b6825f22b0,DRAKE404,D404,3.4874e-12,23,0xccdcd39db364017cd6082cb8621ae5b6825f22b0,DRAKE404,D404,3.4874e-12,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196266,2024-2-10,0xad79cbd7e4dd1733e317a9f32132e787f349437d,2.2e-07,4.5e-15,9.1e-15,2.26467e-11,0.0,24,2.2e-07,4.5e-15,0xaaab0dc264c730de7711fbda15667502b79262a5,ApeX                        , APEX          ,2.2e-07,24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xaaab0dc264c730de7711fbda15667502b79262a5,ApeX                        , APEX          ,2.2e-07,24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196133,2024-2-10,0x76429a5d47ad88d1fdba47021373ba8724676069,53128912.86202147,0.0307979332738995,0.0307979332738995,115.05438595995156,1259.0111502193322,632,53128912.86202147,0.0307979332738995,0x4038bce4a795c3b74aa8beea8f980099cfe8d7f4,McEth,MCE,53128912.86202147,632,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x4038bce4a795c3b74aa8beea8f980099cfe8d7f4,McEth,MCE,53128912.86202147,632,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196033,2024-2-10,0x8a8b6f23d452fabba7dfc04009719852f8cc7121,3.7278760973e-06,3.22e-14,3.22e-14,8.06466e-11,0.0,17,3.7278760973e-06,3.22e-14,0x47701298e8c4e47e73674eb9d5985b19c10d588c,TITTYX,TITTYX,3.7278760973e-06,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x47701298e8c4e47e73674eb9d5985b19c10d588c,TITTYX,TITTYX,3.7278760973e-06,17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19196009,2024-2-10,0x7c2071ea71925bd68ba2b08754e6f6f11ac80dd5,0.004909683,0.0,0.0,2.5e-15,0.0,26,0.004909683,0.0,0x1d153be41982f247c65b0ab7dc06ab2d22ac1412,里奥哟西,哟西,0.004909683,26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x1d153be41982f247c65b0ab7dc06ab2d22ac1412,里奥哟西,哟西,0.004909683,26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195998,2024-2-10,0xebe1f66103006fadfd6c9f9ffe2f808a82d334d2,8.465e-13,0.0,0.0,1e-14,0.0,27,8.465e-13,0.0,0x37f9a44abb409dc8891ba8e45890c56100dea279,Magic Internet Money 404,MIM404,8.465e-13,27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x37f9a44abb409dc8891ba8e45890c56100dea279,Magic Internet Money 404,MIM404,8.465e-13,27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195948,2024-2-10,0xfe0f9c66ad87b8615699caa7d26a2266b1976e34,0.0,1.03166e-11,0.0,4.9e-15,0.0,29,1.03166e-11,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xd00e70a45a00f7996f59a427ad34b98fa71d7a5b,PORK AI,PORKAI,1.03166e-11,29,0xd00e70a45a00f7996f59a427ad34b98fa71d7a5b,PORK AI,PORKAI,1.03166e-11,29,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195944,2024-2-10,0x33b7a731f5c940f4789039448dfff397c0f9654d,1e-16,6.3e-15,3e-16,7.885e-13,0.0,99,6.3e-15,1e-16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xd13003e853be0394d91c9ce1d2fb8a452019c906,ERC405,ERC405,6.3e-15,99,0xd13003e853be0394d91c9ce1d2fb8a452019c906,ERC405,ERC405,6.3e-15,99,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195857,2024-2-10,0x2395a037b729bcdbda566679f26551de5d007ab7,1.99954e-11,0.0,0.0,2.6e-15,0.0,23,1.99954e-11,0.0,0x4329146a839a1aace92d5f9756cccae16e51d39b,squeak,squeak,1.99954e-11,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x4329146a839a1aace92d5f9756cccae16e51d39b,squeak,squeak,1.99954e-11,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195819,2024-2-10,0x8164272d652bf00c1a2ebb5c7f01efbe12c4e1e1,2e-15,4e-16,9e-16,2.4854e-12,0.0,192,2e-15,4e-16,0xb00a2b46faf9ec72aa086a8ee0ccb032f080d867,Wrapped Boba Tea,wBOBA,2e-15,192,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xb00a2b46faf9ec72aa086a8ee0ccb032f080d867,Wrapped Boba Tea,wBOBA,2e-15,192,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195788,2024-2-10,0x13cb43cab51de1ae583120cb0e35944f0ad10e90,5.648e-13,0.0,0.0,9.9e-15,0.0,32,5.648e-13,0.0,0x7c68b0ad48a986de0f3da4ae072ba2a81d84d809,Poraneous,PRNS,5.648e-13,32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x7c68b0ad48a986de0f3da4ae072ba2a81d84d809,Poraneous,PRNS,5.648e-13,32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195728,2024-2-10,0xd0e4534f5001ac12c1ea82c1df89e87c7a613c1b,0.0001430308211245,98409358265019.84,0.0002860616422491,0.713899045974043,118321.59566199232,44,98409358265019.84,0.0001430308211245,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xd48414fec2a0f427cf3fc4a21bc76fdfe6ca0de9,PORK404,PORK404,98409358265019.84,44,0xd48414fec2a0f427cf3fc4a21bc76fdfe6ca0de9,PORK404,PORK404,98409358265019.84,44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195723,2024-2-10,0x1eabb9de083de66379e60376bb9cf047084339a3,4.8e-15,2e-16,4e-16,1.0436e-12,0.0,30,4.8e-15,2e-16,0x5fc2c10d22e86f36587f142f4859c8992ebea1d0,THE DUMB WAYS TO DIE,BEAN404,4.8e-15,30,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x5fc2c10d22e86f36587f142f4859c8992ebea1d0,THE DUMB WAYS TO DIE,BEAN404,4.8e-15,30,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195547,2024-2-10,0x5a1de9f75856ef6901f40ad4dd15a66385d40314,1e-16,6.5e-15,3e-16,7.676e-13,0.0,94,6.5e-15,1e-16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xf2d371ef811c781c901f50dde1cf5fdff0ca8082,EIP404,EIP404,6.5e-15,94,0xf2d371ef811c781c901f50dde1cf5fdff0ca8082,EIP404,EIP404,6.5e-15,94,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195544,2024-2-10,0x617d91eebdd05c51881399e10559ef7e0eb3c20e,20023.075181579,0.0012558163009858,0.0012558163009858,3.134137928723826,0.0001581138830063,15,20023.075181579,0.0012558163009858,0x2e564911548d41f896406ffcc633034523f25418,Chinese Dragons 404,DRAGON404,20023.075181579,15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x2e564911548d41f896406ffcc633034523f25418,Chinese Dragons 404,DRAGON404,20023.075181579,15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195486,2024-2-10,0x73835725277e42cb4a293aee94f4f0ffaac3043f,7676765390.845822,2.614168832e-07,5.228337665e-07,0.0013103559864952,44.72135954999579,9,7676765390.845822,2.614168832e-07,0x06c4fc6878f85a596d9c2f0b4bda1ac04b34a63b,Love is 404,Love is 404,7676765390.845822,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x06c4fc6878f85a596d9c2f0b4bda1ac04b34a63b,Love is 404,Love is 404,7676765390.845822,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195436,2024-2-10,0xf3a060d2a2a8e05e91e241101bc434f9df3c129a,2.924624709368532,128.0,5.849249418737064,17281.644092628703,6.566916e-09,658,128.0,2.924624709368532,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xf57bf1e5eae65ad7bbd4196635fbaf0805c074de,Boba Tea,BOBA,128.0,658,0xf57bf1e5eae65ad7bbd4196635fbaf0805c074de,Boba Tea,BOBA,128.0,658,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195427,2024-2-10,0x4ea01e3f5ff54a4382b4563920faae86f08ddd9b,1.1e-15,8e-16,1.7e-15,4.3694e-12,0.0,6,1.1e-15,8e-16,0x6a757d44a8b3cf5863a2d694040fd1ef78616380,pTADPOLE,pTADPOLE,1.2e-15,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x6a757d44a8b3cf5863a2d694040fd1ef78616380,pTADPOLE,pTADPOLE,1.2e-15,11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195427,2024-2-10,0x450a96da7317d6cd2635a47f2cab961f32a036c1,0.0,7.96945e-11,0.0,5e-15,0.0,48,7.96945e-11,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xe12c4049fc19fb95995480d375b92840f7d99acf,FarcasterERC404,FRC404,7.96945e-11,48,0xe12c4049fc19fb95995480d375b92840f7d99acf,FarcasterERC404,FRC404,7.96945e-11,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195287,2024-2-10,0x6d7c6ced201e7c42307a1c66ce33e681eb8890eb,3.86e-13,0.0,0.0,1.85e-14,0.0,582,3.86e-13,0.0,0x413530a7beb9ff6c44e9e6c9001c93b785420c32,PFPAsia,PFPAsia,3.86e-13,582,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x413530a7beb9ff6c44e9e6c9001c93b785420c32,PFPAsia,PFPAsia,3.86e-13,582,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195184,2024-2-10,0x6944c52b64a976d9047f94a53e1e44b826408dd0,626675893.361728,0.0001607311061864,0.0003214622123729,0.8067253622975782,316.227766016838,45,626675893.361728,0.0001607311061864,0xbb1ee70778b60d392b505124f2e9ccb05c0f780a,NIAN404,NIAN404,626675893.361728,45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xbb1ee70778b60d392b505124f2e9ccb05c0f780a,NIAN404,NIAN404,626675893.361728,45,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195145,2024-2-10,0xc8f2a7750cacdca6a6a385de90d9c3276d261827,0.0001996151779764,10000980000.0,0.0003992303559529,1.0006690071128124,1410.6735979665884,5,10000980000.0,0.0001996151779764,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xdc091618a1398bf267e79a7c0fa7977ea359c9f1,XERC-404,XERC404,10000980000.0,5,0xdc091618a1398bf267e79a7c0fa7977ea359c9f1,XERC-404,XERC404,10000980000.0,5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195145,2024-2-10,0x55b2eaf32cccc22c6dafb6eab03b11320c6a1616,1e-09,1.1479e-12,2.2958e-12,5.7605762e-09,0.0,8,1e-09,1.1479e-12,0x165c1916a2cdb5e79a5d1a3c9ee163fed278df41,Inu 404,INU,1e-09,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x165c1916a2cdb5e79a5d1a3c9ee163fed278df41,Inu 404,INU,1e-09,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195028,2024-2-10,0x2cbf3da1adaf74117d4471fb3d27371e6e102e82,1769800763280367.2,5.46162848e-08,1.092325697e-07,0.0002736523051757,9746.794344808965,47,1769800763280367.2,5.46162848e-08,0x8d02a50003aaad651bc94f53c899802433c91eb5,Meson Network,MESON,1769800763280367.2,47,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x8d02a50003aaad651bc94f53c899802433c91eb5,Meson Network,MESON,1769800763280367.2,47,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19195007,2024-2-10,0x67b29dd53921e44db4682756c94188e02c1d2917,1.02e-14,1e-16,2e-16,8.128e-13,0.0,1414,1.02e-14,1e-16,0x75735b17699b410321256349597a7e6208223309,404Apes,$APES,1.02e-14,1414,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0x75735b17699b410321256349597a7e6208223309,404Apes,$APES,1.02e-14,1414,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
19194906,2024-2-10,0x1e7e428f5ab12daf40da08f1a53043aa5b41809e,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0xa851b95fb31e2da04ccef4d2bfb84b04521860a9,404Apes,$4PES,0.0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674,0xa851b95fb31e2da04ccef4d2bfb84b04521860a9,404Apes,$4PES,0.0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294801.2094232672,168239674
