,createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount
68,20009645,2024-6-3,0x73b387b05d80eea4f708ac9fdd8653c1d7c7932d,4.216329e-10,0.0,0.0,3.8e-15,0.0,8,4.216329e-10,0.0,0x80431cb273aea80cfd58e7b33be26fa98e854436,achi coin,ACHI,4.216329e-10,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x80431cb273aea80cfd58e7b33be26fa98e854436,achi coin,ACHI,4.216329e-10,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
69,20009644,2024-6-3,0xfa6f2e96061448e9715c76308c6894edd1df63dc,3.584504271772934,12997343.642705731,7.169008543545868,27442.226547591104,6803.132572462482,36,12997343.642705731,3.584504271772934,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xfadf3ef05443e9b9e1ceb5a9c81c638182e3900a,MAGA,47,12997343.642705731,36,0xfadf3ef05443e9b9e1ceb5a9c81c638182e3900a,MAGA,47,12997343.642705731,36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
70,20009626,2024-6-3,0xa98005e8e8470f802730050ce95d645081bd8504,113689949783398.28,6.990436484686051,13.980872969372102,53282.26972655241,841.2723120609822,2538,113689949783398.28,6.990436484686051,0xb9eb6f357f040be1d2a3d6b4ba750d1ab8a4233c,Fresco,FRESCO,113689949783398.28,2538,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xb9eb6f357f040be1d2a3d6b4ba750d1ab8a4233c,Fresco,FRESCO,113689949783398.28,2538,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
71,20009624,2024-6-3,0x3557f58366ff43dcc9bacc7bf93ad63c5942dc77,0.0,5.860728e-10,0.0,7.6e-15,0.0,28,5.860728e-10,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xda82c79b3aaa306da12a619c34b08b1db8e06cb0,Trump mugshot shirt!,TRUMPMS,5.860728e-10,28,0xda82c79b3aaa306da12a619c34b08b1db8e06cb0,Trump mugshot shirt!,TRUMPMS,5.860728e-10,28,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
72,20009616,2024-6-3,0x818cbc2ab889e2e42537b04862217b37ff2409e5,334697864568.47595,0.9815992068019656,0.9815992068019656,3752.9099141702527,17.998091565496605,208,334697864568.47595,0.9815992068019656,0xb00ac5b6bd3ebf7ccec1ce561dfee297bcf7bac0,MonkaS Trump,MTRUMP,334697864568.47595,208,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xb00ac5b6bd3ebf7ccec1ce561dfee297bcf7bac0,MonkaS Trump,MTRUMP,334697864568.47595,208,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
73,20009582,2024-6-3,0x6f13601391e5bc38af025e3e291dca56792a5896,13495205624.58006,7.472996108341558,14.945992216683116,56974.83902013552,3.162277660168378,93,13495205624.58006,7.472996108341558,0x7bc0a3cc5a75256c12df4c3a9fbb8ecbbcd57f9c,TRUMPIG,TRUMPIG,13495205624.58006,93,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x7bc0a3cc5a75256c12df4c3a9fbb8ecbbcd57f9c,TRUMPIG,TRUMPIG,13495205624.58006,93,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
74,20009570,2024-6-3,0x67f0f5130bae14f44d552ce9536e724230f619c5,5251067875.900996,19.090604984807765,38.18120996961553,145989.40298406855,316227.76601683797,48,5251067875.900996,19.090604984807765,0x4c8f048596a300e4130dbb64243a01e94efdccdc,BABYMAGA,BABYMAGA,5251067875.900996,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x4c8f048596a300e4130dbb64243a01e94efdccdc,BABYMAGA,BABYMAGA,5251067875.900996,48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
75,20009563,2024-6-3,0x7be43be45b42309e1ac8e74a448283313d4ce03f,1.665627e-10,0.0,0.0,3.8e-15,0.0,4,1.665627e-10,0.0,0x61ff938d858ab75f2c915f3610807e8baa53a9e2,TestSCRL,TestSCRL,1.665627e-10,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x61ff938d858ab75f2c915f3610807e8baa53a9e2,TestSCRL,TestSCRL,1.665627e-10,4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
76,20009549,2024-6-3,0xfef8037f5397d9180b520fddbb5b2f0e652e4550,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0x64bc89b498cbdb44df0fcbebc1f7753a4e21bb52,WallStreetPepe,WSP,0.0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x64bc89b498cbdb44df0fcbebc1f7753a4e21bb52,WallStreetPepe,WSP,0.0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
77,20009536,2024-6-3,0x2be73f5995098f5510a5709cee2d140605517f28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0x509ee03dc5fc5cf856c3596c2689be04eaa774f8,WallStreetPepe,WSP,0.0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x509ee03dc5fc5cf856c3596c2689be04eaa774f8,WallStreetPepe,WSP,0.0,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
78,20009505,2024-6-3,0x9826f012805bf23f1a35f3080db9a363f523fe56,0.0,1.5657e-05,1e-16,4.975e-13,0.0,85,1.5657e-05,0.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xfe427cf4f3e97083fa5ae91a8c8dbb87561e9109,Trump mugshot shirt,MUGSHOT,1.5657e-05,85,0xfe427cf4f3e97083fa5ae91a8c8dbb87561e9109,Trump mugshot shirt,MUGSHOT,1.5657e-05,85,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
79,20009505,2024-6-3,0x4427ceac1aa8af20f77e2c62fdabf34749834155,1.37637e-11,0.0,0.0,7.6e-15,0.0,20,1.37637e-11,0.0,0xa5d4f13094cc1af155f8a000073d9e9e4d7f5145,Trump mugshot shirt,Trump mugshot shirt,1.37637e-11,20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0xa5d4f13094cc1af155f8a000073d9e9e4d7f5145,Trump mugshot shirt,Trump mugshot shirt,1.37637e-11,20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
80,20009504,2024-6-3,0x2422ba0134dd3cdb45541830275db8cd18dd4107,545950824.2726461,0.7621177353595566,0.7621177353595566,2904.7669909235215,0.6244997998398388,477,545950824.2726461,0.7621177353595566,0x447b8f020e01acf456c3271cee94483a2e4b0ae1,PEPE STOCKS,PEPES,545950824.2726461,477,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x447b8f020e01acf456c3271cee94483a2e4b0ae1,PEPE STOCKS,PEPES,545950824.2726461,477,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
81,20009490,2024-6-3,0x354f2a2deb7918d30ac9dfe93961d864ebe4a6c1,1000000034981593.2,3.982460618e-07,7.964921237e-07,0.003044793893472,19895.72818471342,41,1000000034981593.2,3.982460618e-07,0x95b47aa19535faa7f6c6f480927aaded407aedde,Dora Vota,DOVO,1000000034981593.2,41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x95b47aa19535faa7f6c6f480927aaded407aedde,Dora Vota,DOVO,1000000034981593.2,41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
82,20009489,2024-6-3,0x7071b86db7031f9348735c7f3c24c737c51b6b58,2.731e-06,3e-16,3e-16,1.4006e-12,0.0,3,2.731e-06,3e-16,0x0e91c653245b859fe5fbd67e41a97124005afddd,Trump mugshot shirt,TMS,2.731e-06,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x0e91c653245b859fe5fbd67e41a97124005afddd,Trump mugshot shirt,TMS,2.731e-06,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
83,20009487,2024-6-3,0xd25ef507c0808c7f55a9c025a04c85306b274b7e,616828022.4903479,1.6594081453324825,3.318816290664965,12682.87188395904,31144.823004794875,601,616828022.4903479,1.6594081453324825,0x0ee2f57c747b7f62a8b7be07a9d22623668613c5,Trump Mugshot Shirt,MUGSHOT,616828022.4903479,601,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x0ee2f57c747b7f62a8b7be07a9d22623668613c5,Trump Mugshot Shirt,MUGSHOT,616828022.4903479,601,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
84,20009483,2024-6-3,0xb311a1d27765f7437b7319ab9a43f08cc3e04cbc,2.73e-07,3.6e-15,7.3e-15,2.80427e-11,0.0,23,2.73e-07,3.6e-15,0x3e44ea1dfbd73e0978c2ce969bc918ddcdf54f70,       OpurAI           ,     $OP           ,2.73e-07,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x3e44ea1dfbd73e0978c2ce969bc918ddcdf54f70,       OpurAI           ,     $OP           ,2.73e-07,23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
85,20009468,2024-6-3,0xdea1ed688790356625aa41351f3a28da0887ca47,5000000004459054.0,4.1628051e-09,8.3256102e-09,3.17299279315e-05,4533.045333989061,49,5000000004459054.0,4.1628051e-09,0x8c9ecd83752067c192b63e07546b8dc27cfe2a98,LIBERTY GUNS BITCOIN TRUMP,LGBT,5000000004459054.0,49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x8c9ecd83752067c192b63e07546b8dc27cfe2a98,LIBERTY GUNS BITCOIN TRUMP,LGBT,5000000004459054.0,49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
86,20009461,2024-6-3,0x2d7bcbb9a2ae52138d0d17585fc0c15109acdc1e,817923290.2137066,0.9135445005250298,0.9135445005250298,3497.899678487725,0.859767410408186,120,817923290.2137066,0.9135445005250298,0x398dd75408f2aafada4fc28a36c7d234dae7cbff,DOGECOIN,DOGE,817923290.2137066,120,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x398dd75408f2aafada4fc28a36c7d234dae7cbff,DOGECOIN,DOGE,817923290.2137066,120,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
87,20009425,2024-6-3,0xb8bf5476792cbeee2ee356e4dd8f7b153ee7e759,1814.2873929705488,0.0027001177720732,0.0027001177720732,10.324771831876484,10000.000000000002,105,1814.2873929705488,0.0027001177720732,0x88d0c9fa130bcf5a0431d2ee8ad374f43f82f832,Pepe Bonk,PENK,1814.2873929705488,105,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x88d0c9fa130bcf5a0431d2ee8ad374f43f82f832,Pepe Bonk,PENK,1814.2873929705488,105,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
88,20009396,2024-6-3,0x3d4f8d542405d9d6a5752eadb6f7e0c6fbdf60b3,5010646366.028578,20.027069461660787,40.054138923321574,153176.8322338228,316227.76601683797,71,5010646366.028578,20.027069461660787,0x5e8359f5dd816a8833f990b179f179357b928a61,BOOK OF AI MEOW,BOAM,5010646366.028578,71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169,0x5e8359f5dd816a8833f990b179f179357b928a61,BOOK OF AI MEOW,BOAM,5010646366.028578,71,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294794.58866266353,168239169
